pl_name,hostname,pl_rade,pl_bmasse,pl_dens,pl_eqt,pl_insol,pl_orbsmax,pl_orbper,pl_orbeccen,st_teff,st_rad,st_mass,st_lum,st_logg,KMeans_Cluster,HZ_Status,ESI
TOI-5882 b,TOI-5882,11.46678726,6995.40323807,25.4,2313.051627173661,4792.5,0.0804,7.148972,0.0339,5920.0,2.26,1.334,0.75358,3.856,2,Outside HZ,0.20273062239358122
Kepler-917 b,Kepler-917,1.91,4.31,3.4,1080.3907993092782,228.11,0.0378,2.970414375,0.0,5418.0,0.76,0.8,0.76372,4.58,3,Outside HZ,0.5663530707448445
HIP 109600 b,HIP 109600,13.2,851.7844,2.04,312.88,1.6736,0.706,232.08,0.163,5530.0,0.971958,0.87,-0.07873,4.45,1,Optimistic HZ,0.5292709062087557
Kepler-1454 b,Kepler-1454,1.88,4.19,3.47,492.0,9.08,0.2447,47.0319479,0.0,5448.0,0.86,0.9,-0.25509,4.53,0,Outside HZ,0.7500564021246999
HD 17092 b,HD 17092,12.5,3219.6179,9.06,671.64,33.1963,1.31,359.89999,0.17,4326.0,13.58,6.73,1.75563,3.0,1,Outside HZ,0.4154220058290036
HD 113538 b,HD 113538,13.2,114.41,0.273,140.67,0.0585,1.24,663.2,0.14,4462.0,0.53,0.585,-1.04576,3.79,1,Conservative HZ,0.3321772227212122
Kepler-1798 b,Kepler-1798,2.30911251,5.94,2.65,408.0,6.52,0.1082,16.85589981,0.0,3967.0,0.587,0.593,-0.95681,4.674,0,Outside HZ,0.7438612865578744
Kepler-500 b,Kepler-500,2.58,7.18,2.3,1037.0889095736625,193.68,0.08361,8.508324398,0.0,5813.0,1.03,1.02,0.11615,4.42,3,Outside HZ,0.522850174963303
HD 126614 b,HD 126614,12.7,107.74382997,0.289,209.54,0.2392,2.249,1257.25303,0.548,5568.0,1.369794,0.96,0.08279,4.174243,1,Conservative HZ,0.38241856908137173
NGTS-16 b,NGTS-16,14.57167491,211.99154747,0.38,1301.233109542318,480.0,0.0523,4.84532,0.0,5550.0,1.213,1.002,0.11732,4.35,2,Outside HZ,0.2559133427980401
Kepler-869 b,Kepler-869,3.61,12.7,1.48,566.423571518458,17.234,0.2244,40.4287755,0.0,5664.0,0.95,0.97,-0.11047,4.47,0,Outside HZ,0.5755983402435585
Kepler-331 c,Kepler-331,1.84,4.04,3.56,536.6667921714067,13.888,0.105,17.28111,0.0,4347.0,0.492,0.653,-0.78358,4.768,0,Outside HZ,0.7342427052206517
Kepler-970 b,Kepler-970,2.609,7.31,2.26,464.0,11.111,0.139,16.736525,0.34,4290.0,0.71,0.67,-0.77469,4.618,0,Outside HZ,0.6877392507275558
HAT-P-70 b,HAT-P-70,20.96083,2154.8874,1.54,2383.7229203616866,5405.6,0.04739,2.74432452,0.0,8450.0,1.858,1.89,1.22272,4.181,2,Outside HZ,0.22208193257738615
Kepler-1306 b,Kepler-1306,1.91,4.31,3.4,747.0506466201557,52.146,0.123,16.29595382,0.0,5727.0,0.97,0.98,-0.06343,4.45,0,Outside HZ,0.6496167233963965
Kepler-1250 b,Kepler-1250,1.92,4.35,3.38,1827.1909475121881,1866.193,0.0393,2.607543834,0.0,5717.0,0.98,0.99,0.34255,4.46,3,Outside HZ,0.45659267264283243
HD 98649 b,HD 98649,12.5,3082.9355479,8.67,114.22,0.0272,5.97,5384.0,0.852,5759.0,1.01,0.97,-0.01412,4.38,1,Outside HZ,0.40811715132776105
HD 28471 d,HD 28471,2.06,4.91,3.09,945.0,115.259,0.1,11.681,0.093,5766.0,1.08,0.98,0.06167,4.38,3,Outside HZ,0.5826934284483419
K2-257 b,K2-257,0.83,0.498,4.79,854.2217527994984,89.1463,0.0216,1.60588,,3725.0,0.5,0.52,-1.38099,4.76,3,Outside HZ,0.6797930022906099
K2-185 b,K2-185,1.15,1.6,5.78,809.0,,,10.616384,,5788.0,0.94,0.96,-0.09029,4.48,0,Unknown,0.7087978535336499
HD 23079 c,HD 23079,2.8,8.26,2.07,,,,5.748913,0.097,5994.0,1.08,1.16,0.13033,4.37,0,Unknown,
Kepler-1617 b,Kepler-1617,1.2,1.87,5.95,788.4105104758339,64.689,0.17707,27.4785572,0.0,6167.0,1.22,1.15,0.34078,4.32,0,Outside HZ,0.7075618512804567
Kepler-168 b,Kepler-168,1.46,2.73,4.82,1442.5765944754928,725.064,0.056,4.425391,0.0,6282.0,1.107,1.113,0.36071,4.422,3,Outside HZ,0.544502596570031
K2-339 b,K2-339,1.92,4.35,3.38,508.0,,,19.507428,,4857.0,0.72,0.74,-0.65173,4.59,0,Unknown,0.7380001347488088
HATS-2 b,HATS-2,12.57647635,435.42491759,1.20684,1550.0,950.0563,0.02317,1.35413379,0.0,5227.0,0.876,0.904,-0.268,4.51,2,Outside HZ,0.29125576830540906
Kepler-256 b,Kepler-256,1.59,3.15,4.31,1681.0,1225.934,0.027,1.620493,0.0,5551.0,1.301,1.037,-0.0591,4.223,3,Outside HZ,0.4993392889633877
HD 113996 b,HD 113996,12.7,2002.329,5.37,907.7328986494535,113.6719,1.6,610.2,0.28,4181.0,25.11,1.49,2.46389,1.86,1,Outside HZ,0.4100314704811322
Kepler-85 c,Kepler-85,1.978,2.15,1.527272,779.8629940328569,61.929,0.10363,12.51,0.027,5505.2,0.875,0.928,-0.2123,4.51,0,Outside HZ,0.5769762583936578
HD 80913 b,HD 80913,12.0,7505.2000029,23.9,118.23,0.0326,9.95,10839.83341,0.313,6013.24,1.6542,1.11,0.50831,4.04621,1,Outside HZ,0.3274209988958242
TOI-1298 b,TOI-1298,9.65807033,99.0,0.6,1446.0180306187685,732.0077,0.057,4.537143,0.0,5752.0,1.4536,1.2187,0.32056,4.194,2,Outside HZ,0.28928390581763064
HD 63433 d,HD 63433,1.073,1.25,5.56,1153.5225890560744,296.4321,0.0503,4.209075,0.16,5688.0,0.912,0.99,-0.12494,4.52,3,Outside HZ,0.629952045104352
HR 810 b,HR 810,12.7,1970.5361234,5.29,329.57,2.116,0.92,302.79999,0.14,6167.0,1.13,1.34,0.25309,4.46,1,Outside HZ,0.5669111078987062
HD 94890 b,HD 94890,13.3,676.97450691,1.58,533.83,13.5382,2.07,824.61,0.22,4867.0,10.71,1.74,1.7635,2.6,1,Outside HZ,0.44050152991415903
Kepler-662 b,Kepler-662,2.18,5.39,2.86,614.1839540315056,23.824,0.1408,21.67697486,0.0,4897.0,0.74,0.79,-0.35557,4.6,0,Outside HZ,0.6671312000702484
HD 18143 b,HD 18143,3.28,10.80616584,1.68,769.92,61.873,0.088,10.2851,0.224,5078.0,0.87,0.85,-0.31953,4.51,0,Outside HZ,0.5369013697735591
Kepler-231 c,Kepler-231,1.93,24.1,0.97,393.0,6.267,0.114,19.271566,0.0,3767.0,0.49,0.58,-1.03621,4.779,0,Outside HZ,0.5858687212243355
Kepler-214 b,Kepler-214,2.61,7.32,2.26,1040.7137017786363,196.402,0.13,15.660544,0.0,6169.0,1.352,1.11,0.5108,4.249,3,Outside HZ,0.5199139199505874
HD 219139 b,HD 219139,14.0,247.90615746,0.496,804.83,70.5297,0.94,275.5,0.11,4831.0,11.22,1.46,1.79463,2.48,1,Outside HZ,0.3234108814681223
Kepler-11 g,Kepler-11,3.33,25.0,4.0,428.6046790263448,5.65,0.466,118.3807,0.15,5663.0,1.065,0.961,0.1202,4.366,0,Outside HZ,0.7128448959851752
Kepler-702 b,Kepler-702,9.17,61.8,0.44,853.6455165778514,88.906,0.088,10.526294063,0.0,5419.0,0.86,0.9,-0.15908,4.53,2,Outside HZ,0.34250303341186017
K2-337 b,K2-337,2.62,7.37,2.25,850.0,,,16.273563,,5869.0,1.32,0.94,0.24964,4.17,0,Unknown,0.5603539058693655
Kepler-138 c,Kepler-138,1.51,2.3,3.6,410.0,6.8,0.0913,13.7815,0.017,3841.0,0.535,0.535,-1.25181,4.71,0,Outside HZ,0.8235670424487713
DE CVn b,DE CVn,12.4,3823.27330161,11.0,46.91,0.0008,5.75,4098.1,0.0,3579.0,0.424754,0.51,-1.57398,4.80413,1,Conservative HZ,0.2741931763014144
TOI-4578 b,TOI-4578,2.26974262,5.77,2.71,918.2356732821947,119.0248,,8.62392630369,,5951.32,0.878735,1.077,-0.06918,4.5118,3,Outside HZ,0.5709048056595132
TOI-1472 c,TOI-1472,3.334,21.13,3.14,662.0,32.7735,0.116,15.5381747,0.172,5100.0,0.84,0.87,-0.35556,4.5,0,Outside HZ,0.6052887162583855
TIC 88785435 b,TIC 88785435,5.03,22.3,0.963,635.0,28.3253,0.08432,10.508843,0.131,3998.0,0.911,0.724,-0.69596,4.19,0,Outside HZ,0.48804785608377116
Kepler-1898 b,Kepler-1898,0.93353523,0.76,5.13,1051.4078210621522,204.6,0.05063,4.765620232,0.0,5702.0,1.125,0.837,-0.23539,4.258,3,Outside HZ,0.6469938564636224
Kepler-319 b,Kepler-319,1.63,3.29,4.17,1109.4556164890714,253.665,0.051,4.362705,0.0,5526.0,0.903,0.933,-0.18116,4.487,3,Outside HZ,0.5867915848812146
HAT-P-60 b,HAT-P-60,18.28184752,182.43350562,0.164,1772.0,1634.0,0.06277,4.7947813,0.25,6212.0,2.197,1.435,0.80889,3.9114,2,Outside HZ,0.1861177044363888
Kepler-256 e,Kepler-256,2.35,6.12,2.59,897.0,98.9,0.096,10.681572,0.0,5551.0,1.301,1.037,-0.0591,4.223,0,Outside HZ,0.5694656208749804
Kepler-1885 b,Kepler-1885,1.51110555,2.89,4.6,1313.9691295943717,499.07,0.036,2.522559881,0.0,5591.0,0.86,0.977,-0.17642,4.559,3,Outside HZ,0.560265630357193
TOI-4311 c,TOI-4311,2.47,13.58,5.29,671.0,33.8,0.1116,15.070425,0.22,5063.0,0.8441,0.816,-0.37469,4.442,0,Outside HZ,0.6691286744248591
Kepler-756 b,Kepler-756,1.12,1.46,5.71,1898.3494483532681,2174.33,0.0219,1.224866322,0.0,5282.0,0.79,0.82,-0.358,4.57,3,Outside HZ,0.5080552582937026
Kepler-606 b,Kepler-606,3.31,11.0,1.67,809.358460145408,71.843,0.17,24.31575992,0.0,6161.0,1.22,1.13,0.25434,4.32,0,Outside HZ,0.5260918183660968
K2-388 b,K2-388,3.9,14.5,1.34,952.8281241544016,138.0,,6.33932,,5310.0,0.91,0.93,-0.21167,4.42,3,Outside HZ,0.4656228801770463
Kepler-1023 b,Kepler-1023,2.63,7.41,2.24,451.8325738523696,6.978,0.30284,62.1387714,0.0,5494.0,0.89,0.93,-0.1926,4.51,0,Outside HZ,0.6915749949923792
Kepler-1037 b,Kepler-1037,1.28,2.18,5.71,1569.3063105123317,1015.434,0.0198,1.063788673,0.0,5105.0,0.78,0.82,-0.44752,4.57,3,Outside HZ,0.5394378471841381
Kepler-621 b,Kepler-621,2.3,5.9,2.66,802.8505130746746,69.56,0.031,2.628113746,0.0,4521.0,0.68,0.72,-0.759,4.63,3,Outside HZ,0.5971358705838706
Kepler-243 b,Kepler-243,2.45,6.57,2.45,911.3705528025889,115.505,0.062,5.715442,0.0,5228.0,0.842,0.904,-0.37337,4.565,3,Outside HZ,0.5582917333512046
Kepler-1379 b,Kepler-1379,1.3,2.24,5.6,1758.2398403197403,1600.049,0.0171,0.881841146,0.0,5188.0,0.79,0.83,-0.40329,4.57,3,Outside HZ,0.5147281023398802
AB Pic b,AB Pic,12.3,4290.5,12.7,15.8,0.0,260.0,,,5285.0,0.999394,0.9,-0.22631,4.53,1,Outside HZ,0.16341905142751728
Kepler-304 b,Kepler-304,2.86,8.55,2.01,954.8001476371489,139.146,0.039,3.295709,0.0,4731.0,0.687,0.737,-0.6616,4.635,3,Outside HZ,0.5208622572034411
Kepler-643 b,Kepler-643,10.16,321.0083,1.68,1060.4266943724454,211.711,0.13485,16.33889626,0.37,4908.0,2.52,1.0,0.47818,3.64,2,Outside HZ,0.3715580116614368
HD 159243 c,HD 159243,13.4,603.9,1.38,349.35,2.0315,0.8,248.4,0.075,6123.0,1.12,1.125,0.114,4.55,1,Outside HZ,0.49039595425779453
Kepler-331 d,Kepler-331,1.64,3.33,4.15,436.26713439245384,6.065,0.159,32.134328,0.0,4347.0,0.492,0.653,-0.78358,4.768,0,Outside HZ,0.8093281116642388
Kepler-1310 b,Kepler-1310,1.44,2.67,4.91,2027.8055695674766,2830.91,0.01452,0.679336272,0.0,5549.0,0.88,0.91,-0.19177,4.51,3,Outside HZ,0.4736276310455657
Kepler-1245 c,Kepler-1245,1.44,2.67,4.91,1190.0,328.984,0.0372,2.936584681,0.0,5306.0,0.83,0.86,-0.41093,4.55,3,Outside HZ,0.5905476806176035
Kepler-1482 b,Kepler-1482,1.01,1.01,5.39,847.8081118455367,86.499,0.09968,12.25383217,0.0,5381.0,0.84,0.88,-0.08288,4.54,0,Outside HZ,0.7140625054951117
Kepler-371 b,Kepler-371,1.89,4.23,3.44,706.6023919555898,41.737,0.2,34.763278,0.0,5666.0,0.992,0.876,0.24392,4.39,0,Outside HZ,0.6643938632551172
TOI-238 b,TOI-238,1.559,3.37,6.8,1456.3238361546323,753.1,0.0212,1.273099,0.18,5059.0,0.756,0.781,-0.47083,4.58,3,Outside HZ,0.5311036785321354
Kepler-698 b,Kepler-698,3.68,13.1,1.44,1007.5762948568427,172.557,0.1255,16.32976218,0.0,5612.0,0.91,0.94,0.38841,4.5,3,Outside HZ,0.46563210170526087
TOI-1117 d,TOI-1117,3.27,10.71,1.68,978.0,152.0,0.0817,8.665,0.0,5635.0,1.05,0.97,-0.4437,4.41,3,Outside HZ,0.4918507996849874
K2-183 b,K2-183,1.1,1.37,5.66,,,,0.469285,,5482.0,0.87,0.942219,-0.13179,4.6,3,Unknown,
Kepler-417 c,Kepler-417,2.69,7.7,2.17,616.0,30.968,0.1194,15.943,0.0,5177.0,0.806,0.9,-0.41061,4.57,0,Outside HZ,0.6216949898949197
RR Cae b,RR Cae,13.0,1334.886,3.34,35.94,0.0003,5.3,4343.5,0.0,3904.0,0.193119,0.44,-2.10762,5.07662,1,Conservative HZ,0.27049662185449114
HD 5319 c,HD 5319,13.8,334.67499,0.7,340.67,2.1721,1.93,872.2,0.183,4871.0,4.06,1.27,0.908,3.26,1,Outside HZ,0.4480866789316246
K2-384 e,K2-384,1.345,2.37,5.35,,,,9.715043,,3623.0,0.348,0.33,-1.86986,4.874,0,Unknown,
Kepler-1610 b,Kepler-1610,1.61,3.22,4.24,750.0,56.212,0.0777,8.70181574,0.0,5383.0,0.87,0.91,-0.48291,4.52,0,Outside HZ,0.6815117642446475
Kepler-37 c,Kepler-37,0.755,1.3,15.0,615.0,23.9,0.139,21.301848,0.099,5357.0,0.789,0.79,-0.32187,4.5667,0,Outside HZ,0.6662443883896688
Kepler-416 b,Kepler-416,2.48,58.2,21.0,1075.597862665549,224.089,0.0674,6.319,0.0,5718.0,1.075,1.0,0.02791,4.42,3,Outside HZ,0.42341869578332475
K2-72 e,K2-72,1.29,2.21,5.66,286.34,1.2,0.106,24.158868,0.11,3360.47,0.330989,0.271365,-1.83673,5.048,0,Optimistic HZ,0.9577197424496157
Kepler-1625 b,Kepler-1625,6.06,30.6,0.756,350.0,3.3,0.87762,287.378949,0.0,5677.0,0.94,0.96,0.43696,4.48,1,Outside HZ,0.5428268991213144
HATS-14 b,HATS-14,11.646151,340.39593,1.191,1276.0,505.884,0.03815,2.7667641,0.142,5346.0,0.933,0.967,-0.17274,4.484,2,Outside HZ,0.3207720990945755
Kepler-315 b,Kepler-315,3.77,13.7,1.4,409.0,6.674,0.402,96.101141,0.0,5796.0,1.037,0.831,0.00383,4.377,0,Outside HZ,0.6260123605781759
Kepler-792 b,Kepler-792,1.96,4.5,3.28,1012.6111420313238,176.032,0.0988,11.30119217,0.0,5971.0,1.12,1.09,0.27379,4.38,3,Outside HZ,0.5759782859176754
OGLE-TR-211 b,OGLE-TR-211,15.244,327.351,0.42,1435.166384849752,710.2804,0.051,3.67724,0.0,6325.0,1.64,1.33,0.26657,4.22,2,Outside HZ,0.24411153157088275
Kepler-475 b,Kepler-475,2.49,6.76,2.41,1065.0928459748463,215.462,0.03989,3.105508189,0.0,5009.0,0.79,0.86,-0.46424,4.58,3,Outside HZ,0.5237236963864891
Kepler-482 b,Kepler-482,2.36,6.17,2.58,403.45275023448465,4.436,0.25787,56.35418576,0.0,4871.0,0.72,0.75,-0.53864,4.6,0,Outside HZ,0.7411484882470438
Kepler-1449 b,Kepler-1449,1.68,3.46,4.01,1128.8626601244014,271.885,0.1176,13.2274528,0.0,5979.0,1.1,1.08,0.50864,4.39,3,Outside HZ,0.5779190111509647
HIP 63242 b,HIP 63242,12.5,2917.56,8.21,993.26,133.6297,0.565,124.6,0.23,4830.0,10.275655,1.54,1.63,2.53,2,Outside HZ,0.3680856244783976
EPIC 212297394 b,EPIC 212297394,1.48,2.79,4.73,1149.0,,,2.289363,,5171.0,0.8,0.83,-0.46654,4.55,3,Unknown,0.594365644404758
HD 45652 b,HD 45652,14.3,137.62039,0.259,508.4,11.2332,0.237,44.073,0.607,5294.0,0.94,0.92,-0.2,4.2,1,Outside HZ,0.3391621172273158
Kepler-1646 b,Kepler-1646,1.23,2.04,6.02,365.0,4.2,0.0295,4.48558383,0.0,3299.0,0.26,0.24,-1.77984,5.01,0,Outside HZ,0.8993193413017224
HD 102843 b,HD 102843,13.1,113.9,0.278,127.34,0.0438,4.074,3090.942,0.11,5436.0,0.961488,0.95,-0.13814,4.45935,1,Outside HZ,0.3227876755433705
HD 192699 b,HD 192699,13.4,666.17168,1.52,495.11,9.0351,1.063,340.94,0.082,5041.0,4.41,1.38,1.009,3.25,1,Outside HZ,0.4482291923092161
TIC 65612701 b,TIC 65612701,5.07802804,22.7,0.953,,,,10.22467974953,,5692.29,1.73709,1.06,0.50623,4.0828,0,Unknown,
TOI-4747 b,TOI-4747,3.95803201,14.8,1.31,1035.0,190.795,,5.21924158592,,5595.08,0.988751,1.01,-0.03529,4.3917,3,Outside HZ,0.448487702438352
K2-201 b,K2-201,1.40006712,2.54,5.09,,,,1.05979,,5507.0,0.878161,0.956055,-0.27594,4.68,3,Unknown,
2MASS J22362452+4751425 b,2MASS J22362452+4751425,12.3,3972.875,11.7,10.3,0.0,230.0,,,4045.0,0.641152,0.6,-1.02143,4.62349,1,Conservative HZ,0.1361515223342199
USco1621 b,USco1621 A,12.2,5085.28,15.4,0.0,0.0,2880.0,,,3460.0,0.710071,0.36,-1.02,4.25387,1,Conservative HZ,0.0
GJ 876 d,GJ 876,2.51,6.83,2.37,603.09,28.6429,0.02080665,1.93778,0.207,3293.74,0.3,0.32,-1.90658,4.87177,0,Outside HZ,0.640757464804008
Kepler-1130 c,Kepler-1130,0.79239584,0.422,4.66,1172.938808193599,316.9,0.04238,3.266639948,0.0,5450.0,0.842,0.944,-0.25964,4.563,3,Outside HZ,0.5953085765445288
K2-24 b,K2-24,5.4,19.0,0.64,746.5271927705767,52.0,0.154,20.88977,0.06,5625.0,1.16,1.07,0.15836,4.29,0,Outside HZ,0.42647572199988104
Kepler-106 b,Kepler-106,0.82,5.3,,1134.3559910566466,277.216,0.06491,6.16486,0.0,5858.0,1.04,1.0,0.08255,4.407,3,Outside HZ,0.3936829948132491
TOI-469.01,TOI-469,3.41,9.1,1.3,817.2876688367382,74.7,0.111,13.6308205,0.0,5289.0,0.98,0.901,-0.14921,4.39,0,Outside HZ,0.5045725981236061
Kepler-1705 c,Kepler-1705,2.05,5.42,3.528714,,,,11.28,0.028,6312.0,1.259,1.139,0.35411,4.298,0,Unknown,
Kepler-1580 b,Kepler-1580,2.11,5.1,2.98,839.3234792233133,83.088,0.33571,56.6449279,0.0,6228.0,2.15,1.47,0.92628,3.94,0,Outside HZ,0.6040106846443865
Kepler-1365 b,Kepler-1365,0.92,0.721,5.09,1284.8295465285657,456.25,0.07839,7.69993485,0.0,5770.0,1.05,1.0,0.42479,4.39,3,Outside HZ,0.5958539980773522
Kepler-1521 b,Kepler-1521,2.5,6.8,2.39,391.0,5.122,0.23476,47.14840805,0.0,5042.0,0.76,0.81,-0.5691,4.59,0,Outside HZ,0.7335806255929292
HD 360 b,HD 360,14.0,238.37130525,0.477,765.69,57.4344,0.98,273.1,0.139,4770.0,10.86,1.69,1.74162,2.59,1,Outside HZ,0.3273077042882815
Kepler-419 c,Kepler-419,12.6,2320.1,6.37,315.55,1.8888,1.68,675.47,0.184,6430.0,1.74,1.39,0.7268,4.1,1,Optimistic HZ,0.5598137761822614
Kepler-1505 b,Kepler-1505,0.93,0.749,5.12,681.5296227014114,36.121,0.18298,30.8609366,0.0,5686.0,0.86,0.93,0.14944,4.54,0,Outside HZ,0.7576352467108599
Kepler-367 b,Kepler-367,1.3,2.24,5.6,401.0,5.985,0.201,37.815724,0.0,4710.0,0.695,0.768,-0.61671,4.631,0,Outside HZ,0.8786901897738545
Kepler-1077 b,Kepler-1077,2.77,8.1,2.09,633.280070065184,26.928,0.2101,34.3511874,0.0,5816.0,1.02,1.02,0.00638,4.43,0,Outside HZ,0.6098206694620991
TOI-519 b,TOI-519,11.54525012,147.15455244,0.56,753.6040710106106,54.0,0.0159,1.2652328,0.33,3322.0,0.35,0.335,-1.85078,4.87,2,Outside HZ,0.35435589238449294
HD 74698 b,HD 74698,5.12,23.0,0.942,925.57,123.0,0.121,15.017,0.1,5783.0,1.333,1.039,0.25285,4.12,0,Outside HZ,0.42371386626016744
HD 163607 c,HD 163607,13.3,699.54383,1.63,228.5,0.4605,2.39,1272.0,0.08,5522.0,1.76,1.12,0.42,3.97,1,Conservative HZ,0.49562825196211635
Kepler-106 c,Kepler-106,2.5,10.44,3.28,872.2306475271204,96.905,0.10987,13.5708,0.0,5858.0,1.04,1.0,0.08255,4.407,0,Outside HZ,0.5796401720881474
Kepler-890 b,Kepler-890,8.89,58.6,0.458,651.843827503149,30.227,0.2944,52.75875577,0.0,5954.0,1.13,1.09,0.32651,4.37,0,Outside HZ,0.3818941834438538
TOI-6330 b,TOI-6330,10.89,3179.0,13.57,495.0,9.97,0.05763,6.8500246,0.34,3539.0,0.49,0.531,-1.43168,4.77,1,Outside HZ,0.43409485826437744
Kepler-952 b,Kepler-952,7.65,45.4,0.557,369.0,5.046,0.5183,130.3546919,0.0,5730.0,0.99,1.0,0.09668,4.45,1,Outside HZ,0.4854352134025667
Kepler-268 b,Kepler-268,2.55,7.04,2.33,789.1529112664806,64.933,0.18,25.934138,0.0,6081.0,1.274,1.109,0.31808,4.287,0,Outside HZ,0.5809229282742573
Kepler-414 c,Kepler-414,3.01,29.9,6.02,951.2465003978233,137.086,0.07195,7.171,0.0,5536.0,0.946,0.89,-0.16917,4.47,3,Outside HZ,0.5575063070452044
HD 60292 b,HD 60292,12.7,2065.895,5.54,889.53,110.1333,1.5,495.4,0.27,4348.0,27.0,1.7,2.3941,1.9,1,Outside HZ,0.4132063346328343
Kepler-466 c,Kepler-466,1.25,2.1,5.91,1206.0,410.4,0.04658,3.709213846,0.0,5927.0,1.05,1.04,-0.06719,4.42,3,Outside HZ,0.5991963594047702
K2-171 b,K2-171,2.68657205,7.69,2.18,,,,5.628466,,5250.0,1.717458,0.891587,0.51583,3.95,0,Unknown,
K2-352 d,K2-352,2.23,5.6,2.77,727.0,,,14.871387,,5791.0,0.95,0.98,-0.06326,4.47,0,Unknown,0.6248543447093197
TOI-938 b,TOI-938,4.82401567,20.8,1.02,1073.0,220.735,,8.80733882211,,5829.42,0.985134,1.1,0.04878,4.3863,3,Outside HZ,0.41021975270389527
HD 216437 b,HD 216437,13.0,1334.8793094,3.34,209.85,0.3389,2.57,1359.0,0.31,5909.0,1.394,1.22,0.35,4.188,1,Outside HZ,0.5211582737055468
Kepler-911 b,Kepler-911,2.6,7.27,2.27,1043.7774795754256,198.725,0.15594,20.310501,0.0,6112.0,1.99,1.34,0.70686,3.97,3,Outside HZ,0.5199573720532153
Kepler-1428 b,Kepler-1428,1.64,3.33,4.15,1486.5421500070347,817.579,0.11051,10.67607169,0.0,6184.0,1.36,1.28,0.94388,4.28,3,Outside HZ,0.5210928265402187
HATS-12 b,HATS-12,7.76,759.6137,1.12,1356.2547339768635,566.4817,0.0441,3.142702,0.085,6357.0,1.17,1.16,0.86332,4.36,2,Outside HZ,0.29857774485533917
HD 109833 b,HD 109833,2.888,8.69,1.98,786.0,63.4589,,9.188526,0.18,5881.0,1.0,1.08,0.07188,4.45,0,Outside HZ,0.5574805177326705
Kepler-286 c,Kepler-286,1.37,2.45,5.24,1205.003954815533,353.0,0.042,3.468095,0.0,5580.0,0.863,0.83,-0.11623,4.495,3,Outside HZ,0.5953522558272553
Kepler-349 b,Kepler-349,1.9,94.5,75.7,1103.513387457657,248.274,0.065,5.929778,0.0,5956.0,0.927,1.083,-0.0073,4.518,3,Outside HZ,0.31476185034262144
Kepler-338 d,Kepler-338,3.0,9.27,1.89,752.0501966221431,53.556,0.257,44.431014,0.03,5923.0,1.735,1.105,0.5857,4.017,0,Outside HZ,0.5591375908871472
Kepler-259 c,Kepler-259,2.7,7.75,2.16,530.0,15.054,0.217,36.924931,0.0,5938.0,0.898,0.867,-0.15271,4.532,0,Outside HZ,0.652182893931628
Kepler-265 e,Kepler-265,2.59,7.22,2.28,476.0,10.354,0.319,67.831024,0.0,5835.0,1.103,0.97,0.00548,4.326,0,Outside HZ,0.6840144589825595
Kepler-1238 b,Kepler-1238,1.93,4.38,3.35,1634.5756795775144,1195.201,0.0541,4.14787559,0.0,6386.0,1.48,1.3,0.58441,4.21,3,Outside HZ,0.4776667030479823
HD 33283 b,HD 33283,12.5,104.56607,0.294,1034.4,191.9541,0.1508,18.1991,0.399,5935.0,1.97,1.38,0.64,4.12,2,Outside HZ,0.27836052514539145
Kepler-1992 b,Kepler-1992,0.91,0.693,5.05,694.6772953106092,38.99,0.1169,15.6112238,0.0,5383.0,0.842,0.874,-0.00858,4.528,0,Outside HZ,0.748638861013054
Kepler-1990 c,Kepler-1990,0.98,0.904,5.28,1274.735301005149,442.08,0.0504,4.06844957,0.0,5751.0,1.071,1.028,0.11702,4.391,3,Outside HZ,0.6066910837864953
Kepler-399 b,Kepler-399,0.96,0.84,5.22,679.2016800697958,35.63,0.103,14.425281,0.0,5502.0,0.68,0.902,-0.418,4.62,0,Outside HZ,0.7643452069476
Kepler-1709 b,Kepler-1709,3.12424875,9.93,1.79,472.0,11.7,0.32704,65.70459747,0.0,5918.0,1.043,1.003,0.11547,4.403,0,Outside HZ,0.6428292719878095
Kepler-1907 c,Kepler-1907,1.15547044,1.63,5.81,620.0,20.6,0.10371,14.86390018,0.0,5159.0,0.8,0.752,-0.62479,4.508,0,Outside HZ,0.7766335201760348
Kepler-245 d,Kepler-245,3.03,21.6,0.0111,445.0,9.492,0.202,36.277108,0.0,5100.0,0.795,0.856,-0.39579,4.56,0,Outside HZ,0.2058228994245242
pi Men c,HD 39091,2.0189,3.63,2.8,1169.8,309.0,0.06839,6.2678399,0.0,5998.0,1.17,1.07,0.15836,4.43,3,Outside HZ,0.5363365622690135
Kepler-1321 d,Kepler-1321,2.62843782,7.41,2.24,509.0,15.84,0.0501,5.720920086,0.0,3640.0,0.503,0.513,-0.8624,4.744,0,Outside HZ,0.6667588545819559
Kepler-983 b,Kepler-983,2.36,6.17,2.58,655.9560043089447,30.997,0.3148,60.0855082,0.0,6052.0,1.08,1.13,0.15,4.42,0,Outside HZ,0.6360425400747746
Kepler-603 d,Kepler-603,1.32,2.3,5.5,1312.8685388197766,497.4,0.07117,6.2171292,0.0,5808.0,1.01,1.01,0.39156,4.43,3,Outside HZ,0.5807719443751207
Kepler-1578 b,Kepler-1578,1.04,1.12,5.47,1700.0,1486.438,0.0252,1.450886907,0.0,5545.0,0.86,0.9,-0.16523,4.53,3,Outside HZ,0.5407681913942001
